Test-focused sweep: runs=10000 / candidates=77616 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[185/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.05 wd=1e-05  test_rmse=0.5414  test_acc=72.20%  (5.17s)
[186/10000] small3 hidden=128,64,32                bs=4096 lr=0.002  do=0.02 wd=0.005  test_rmse=2.2383  test_acc=0.00%  (2.94s)
[187/10000] base2  hidden=256,128                  bs=8192 lr=0.0007 do=0.1  wd=0.0001 test_rmse=5.8732  test_acc=0.42%  (3.21s)
[188/10000] wide2  hidden=512,256                  bs=2048 lr=0.0007 do=0.0  wd=0.0001 test_rmse=1.5101  test_acc=54.01%  (2.85s)
[189/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0015 do=0.05 wd=0.0005 test_rmse=1.8444  test_acc=39.97%  (5.6s)
[190/10000] base2  hidden=256,128                  bs=2048 lr=0.002  do=0.1  wd=0.0001 test_rmse=0.8532  test_acc=67.05%  (2.62s)
[191/10000] base3  hidden=256,128,64               bs=1024 lr=0.0005 do=0.0  wd=0.0    test_rmse=0.9859  test_acc=65.15%  (2.5s)
[192/10000] small3 hidden=128,64,32                bs=2048 lr=0.0003 do=0.05 wd=1e-06  test_rmse=4.8721  test_acc=0.10%  (2.46s)
[193/10000] wide2  hidden=512,256                  bs=4096 lr=0.0003 do=0.0  wd=0.0    test_rmse=3.4939  test_acc=0.00%  (3.25s)
[194/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.001  do=0.05 wd=0.001  test_rmse=1.7400  test_acc=46.17%  (5.57s)
[195/10000] base3  hidden=256,128,64               bs=2048 lr=0.0007 do=0.2  wd=0.0001 test_rmse=2.0242  test_acc=39.33%  (2.71s)
[196/10000] base3  hidden=256,128,64               bs=4096 lr=0.0003 do=0.3  wd=0.0    test_rmse=7.9744  test_acc=0.04%  (3.14s)
[197/10000] wide2  hidden=512,256                  bs=8192 lr=0.001  do=0.1  wd=1e-06  test_rmse=2.5782  test_acc=0.00%  (3.66s)
[198/10000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.15 wd=0.0    test_rmse=0.9114  test_acc=65.56%  (2.39s)
[199/10000] base3  hidden=256,128,64               bs=4096 lr=0.0005 do=0.1  wd=0.0001 test_rmse=4.2924  test_acc=0.00%  (3.11s)
[200/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0025 do=0.3  wd=1e-05  test_rmse=1.4746  test_acc=48.76%  (5.44s)
[201/10000] base3  hidden=256,128,64               bs=4096 lr=0.001  do=0.02 wd=0.005  test_rmse=2.4302  test_acc=12.14%  (3.14s)
[202/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.2  wd=0.005  test_rmse=1.3240  test_acc=49.68%  (2.42s)
[203/10000] small3 hidden=128,64,32                bs=4096 lr=0.0005 do=0.1  wd=1e-05  test_rmse=8.9198  test_acc=0.01%  (2.9s)
[204/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.001  do=0.05 wd=0.001  test_rmse=1.0319  test_acc=67.55%  (5.32s)
[205/10000] small2 hidden=128,64                   bs=4096 lr=0.003  do=0.05 wd=1e-05  test_rmse=1.6429  test_acc=30.07%  (2.86s)
[206/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0015 do=0.0  wd=0.0001 test_rmse=2.4875  test_acc=7.22%  (3.48s)
[207/10000] base3  hidden=256,128,64               bs=4096 lr=0.0025 do=0.02 wd=0.0    test_rmse=1.4143  test_acc=35.20%  (3.14s)
[208/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.001  do=0.05 wd=0.0001 test_rmse=1.0669  test_acc=61.97%  (5.61s)
[209/10000] base3  hidden=256,128,64               bs=8192 lr=0.0003 do=0.3  wd=0.001  test_rmse=12.3350  test_acc=0.00%  (3.18s)
[210/10000] small3 hidden=128,64,32                bs=1024 lr=0.0003 do=0.3  wd=0.0001 test_rmse=2.1821  test_acc=22.76%  (2.41s)
[211/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.001  do=0.3  wd=0.0001 test_rmse=2.0652  test_acc=25.81%  (3.9s)
[212/10000] base3  hidden=256,128,64               bs=4096 lr=0.0007 do=0.2  wd=0.001  test_rmse=3.1624  test_acc=5.61%  (3.16s)
[213/10000] wide3  hidden=512,256,128              bs=4096 lr=0.0003 do=0.2  wd=0.0005 test_rmse=4.0389  test_acc=0.00%  (3.72s)
[214/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0007 do=0.15 wd=0.0001 test_rmse=1.0443  test_acc=65.72%  (5.11s)
[215/10000] wide2  hidden=512,256                  bs=8192 lr=0.001  do=0.3  wd=1e-05  test_rmse=3.6170  test_acc=0.00%  (3.57s)
[216/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0015 do=0.2  wd=0.001  test_rmse=4.7179  test_acc=0.18%  (2.71s)
[217/10000] wide2  hidden=512,256                  bs=4096 lr=0.0005 do=0.0  wd=0.0001 test_rmse=2.1623  test_acc=26.89%  (3.17s)
[218/10000] base3  hidden=256,128,64               bs=8192 lr=0.001  do=0.05 wd=0.005  test_rmse=5.5945  test_acc=0.00%  (3.26s)
[219/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0025 do=0.15 wd=0.001  test_rmse=0.5999  test_acc=73.96%  (5.34s)
[220/10000] wide2  hidden=512,256                  bs=4096 lr=0.003  do=0.1  wd=0.0    test_rmse=1.3094  test_acc=31.51%  (3.59s)
[221/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.15 wd=0.0001 test_rmse=2.2381  test_acc=22.53%  (5.52s)
[222/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0025 do=0.1  wd=0.0005 test_rmse=0.8172  test_acc=69.03%  (5.42s)
[223/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.001  do=0.1  wd=0.0001 test_rmse=1.7644  test_acc=36.17%  (3.89s)
[224/10000] base2  hidden=256,128                  bs=4096 lr=0.004  do=0.2  wd=1e-05  test_rmse=1.0013  test_acc=54.15%  (3.08s)
[225/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0007 do=0.15 wd=1e-05  test_rmse=1.2268  test_acc=69.34%  (3.41s)
[226/10000] big3   hidden=1024,512,256             bs=2048 lr=0.004  do=0.1  wd=1e-06  test_rmse=0.5418  test_acc=73.99%  (5.16s)
[227/10000] tiny2  hidden=64,32                    bs=2048 lr=0.003  do=0.0  wd=0.005  test_rmse=1.2763  test_acc=48.50%  (2.21s)
[228/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.003  do=0.2  wd=1e-06  test_rmse=0.8580  test_acc=67.93%  (5.38s)
[229/10000] wide3  hidden=512,256,128              bs=2048 lr=0.002  do=0.02 wd=0.001  test_rmse=0.9719  test_acc=68.38%  (3.33s)
[230/10000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.02 wd=0.0005 test_rmse=0.8353  test_acc=60.06%  (2.4s)
[231/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.1  wd=1e-06  test_rmse=1.1834  test_acc=66.84%  (5.1s)
[232/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.004  do=0.15 wd=1e-06  test_rmse=1.5156  test_acc=34.95%  (3.99s)
[233/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0005 do=0.2  wd=0.0005 test_rmse=1.6384  test_acc=57.69%  (3.43s)
[234/10000] small3 hidden=128,64,32                bs=2048 lr=0.0007 do=0.15 wd=0.005  test_rmse=2.3822  test_acc=7.74%  (2.39s)
[235/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0005 do=0.2  wd=1e-06  test_rmse=3.1584  test_acc=1.93%  (2.08s)
[236/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0005 do=0.02 wd=0.001  test_rmse=12.7975  test_acc=0.00%  (2.81s)
[237/10000] small3 hidden=128,64,32                bs=2048 lr=0.0005 do=0.15 wd=1e-05  test_rmse=2.7605  test_acc=5.79%  (2.33s)
[238/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0005 do=0.02 wd=1e-05  test_rmse=1.2683  test_acc=67.09%  (5.41s)
[239/10000] wide2  hidden=512,256                  bs=4096 lr=0.004  do=0.05 wd=0.0001 test_rmse=1.0422  test_acc=36.62%  (3.6s)
[240/10000] small3 hidden=128,64,32                bs=2048 lr=0.0003 do=0.3  wd=1e-05  test_rmse=4.7729  test_acc=0.57%  (2.41s)
[241/10000] base2  hidden=256,128                  bs=4096 lr=0.0007 do=0.15 wd=0.0    test_rmse=2.8447  test_acc=1.71%  (3.03s)
[242/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.02 wd=0.0    test_rmse=0.7652  test_acc=64.28%  (5.07s)
[243/10000] small3 hidden=128,64,32                bs=1024 lr=0.003  do=0.3  wd=0.001  test_rmse=1.0180  test_acc=58.12%  (2.41s)
[244/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0015 do=0.02 wd=0.0001 test_rmse=1.8060  test_acc=29.17%  (5.28s)
[245/10000] small2 hidden=128,64                   bs=4096 lr=0.003  do=0.15 wd=0.005  test_rmse=1.5817  test_acc=22.80%  (2.8s)
[246/10000] base3  hidden=256,128,64               bs=1024 lr=0.0003 do=0.3  wd=0.001  test_rmse=2.0314  test_acc=39.67%  (2.64s)
[247/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0007 do=0.2  wd=0.001  test_rmse=0.9187  test_acc=64.58%  (5.4s)
[248/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.004  do=0.02 wd=0.0    test_rmse=0.5101  test_acc=71.15%  (5.18s)
[249/10000] tiny2  hidden=64,32                    bs=2048 lr=0.0015 do=0.2  wd=1e-06  test_rmse=2.1433  test_acc=12.59%  (2.23s)
[250/10000] base2  hidden=256,128                  bs=2048 lr=0.0005 do=0.05 wd=0.005  test_rmse=1.9264  test_acc=15.43%  (2.68s)
[251/10000] base3  hidden=256,128,64               bs=2048 lr=0.003  do=0.05 wd=0.0    test_rmse=1.0175  test_acc=58.83%  (2.64s)
[252/10000] wide2  hidden=512,256                  bs=2048 lr=0.0015 do=0.2  wd=0.005  test_rmse=0.9580  test_acc=70.72%  (3.21s)
[253/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.0003 do=0.3  wd=0.0005 test_rmse=3.4801  test_acc=0.00%  (5.67s)
[254/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0005 do=0.0  wd=1e-05  test_rmse=1.3054  test_acc=68.10%  (4.43s)
[255/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0007 do=0.0  wd=1e-06  test_rmse=2.3990  test_acc=0.00%  (4.52s)
[256/10000] base2  hidden=256,128                  bs=1024 lr=0.0003 do=0.0  wd=0.0    test_rmse=1.5422  test_acc=35.17%  (2.34s)
[257/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.004  do=0.3  wd=0.0005 test_rmse=2.7407  test_acc=7.88%  (5.24s)
[258/10000] small2 hidden=128,64                   bs=1024 lr=0.0007 do=0.1  wd=1e-05  test_rmse=1.2419  test_acc=53.56%  (2.3s)
[259/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0007 do=0.3  wd=0.0001 test_rmse=3.0335  test_acc=0.00%  (3.89s)
[260/10000] wide2  hidden=512,256                  bs=4096 lr=0.002  do=0.2  wd=0.0005 test_rmse=1.2671  test_acc=35.03%  (3.6s)
[261/10000] base3  hidden=256,128,64               bs=4096 lr=0.0007 do=0.3  wd=1e-05  test_rmse=3.2430  test_acc=5.03%  (3.14s)
[262/10000] base2  hidden=256,128                  bs=8192 lr=0.0025 do=0.3  wd=1e-05  test_rmse=3.1212  test_acc=4.85%  (3.07s)
[263/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0025 do=0.02 wd=0.0005 test_rmse=1.4326  test_acc=13.86%  (5.61s)
[264/10000] wide3  hidden=512,256,128              bs=2048 lr=0.003  do=0.02 wd=0.005  test_rmse=0.9259  test_acc=70.67%  (3.33s)
[265/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0005 do=0.0  wd=1e-06  test_rmse=2.5200  test_acc=13.64%  (4.54s)
[266/10000] wide2  hidden=512,256                  bs=2048 lr=0.0003 do=0.05 wd=1e-06  test_rmse=1.6473  test_acc=29.34%  (3.21s)
[267/10000] wide3  hidden=512,256,128              bs=4096 lr=0.0007 do=0.3  wd=1e-06  test_rmse=2.0656  test_acc=25.52%  (3.73s)
[268/10000] base3  hidden=256,128,64               bs=1024 lr=0.0003 do=0.0  wd=1e-06  test_rmse=1.2448  test_acc=51.42%  (2.52s)
[269/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0007 do=0.15 wd=1e-05  test_rmse=2.0549  test_acc=29.02%  (5.5s)
[270/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.001  do=0.3  wd=0.001  test_rmse=1.4541  test_acc=63.02%  (3.53s)
[271/10000] base3  hidden=256,128,64               bs=8192 lr=0.0005 do=0.05 wd=0.0005 test_rmse=10.2569  test_acc=0.00%  (3.22s)
[272/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.15 wd=0.0    test_rmse=1.4609  test_acc=47.92%  (2.38s)
[273/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0015 do=0.05 wd=1e-05  test_rmse=1.0849  test_acc=68.65%  (5.28s)
[274/10000] tiny2  hidden=64,32                    bs=8192 lr=0.004  do=0.2  wd=0.0001 test_rmse=4.4719  test_acc=0.00%  (2.84s)
[275/10000] base2  hidden=256,128                  bs=1024 lr=0.001  do=0.15 wd=0.0005 test_rmse=0.8416  test_acc=70.14%  (2.53s)
[276/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.1  wd=0.001  test_rmse=1.2648  test_acc=63.74%  (5.09s)
[277/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0003 do=0.0  wd=0.005  test_rmse=5.1356  test_acc=0.00%  (4.52s)
[278/10000] small2 hidden=128,64                   bs=1024 lr=0.002  do=0.0  wd=0.0001 test_rmse=0.9840  test_acc=62.88%  (2.15s)
[279/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.003  do=0.3  wd=1e-05  test_rmse=1.5787  test_acc=33.58%  (5.64s)
[280/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.001  do=0.15 wd=0.0005 test_rmse=1.7411  test_acc=29.94%  (5.58s)
[281/10000] wide3  hidden=512,256,128              bs=2048 lr=0.0005 do=0.0  wd=1e-05  test_rmse=1.6264  test_acc=53.58%  (2.96s)
[282/10000] small2 hidden=128,64                   bs=2048 lr=0.001  do=0.2  wd=0.0001 test_rmse=1.8375  test_acc=30.13%  (2.37s)
[283/10000] wide2  hidden=512,256                  bs=8192 lr=0.0003 do=0.05 wd=0.0005 test_rmse=8.6352  test_acc=0.02%  (3.63s)
[284/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0003 do=0.15 wd=0.0001 test_rmse=3.0842  test_acc=15.50%  (5.19s)
[285/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0005 do=0.0  wd=1e-06  test_rmse=0.9996  test_acc=72.15%  (4.45s)
[286/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0003 do=0.1  wd=0.0001 test_rmse=1.3703  test_acc=68.18%  (5.13s)
[287/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.003  do=0.02 wd=0.001  test_rmse=1.8169  test_acc=45.84%  (5.54s)
[288/10000] small2 hidden=128,64                   bs=1024 lr=0.0003 do=0.15 wd=0.001  test_rmse=3.0591  test_acc=1.72%  (2.31s)
[289/10000] base2  hidden=256,128                  bs=4096 lr=0.001  do=0.15 wd=0.001  test_rmse=2.5068  test_acc=14.20%  (3.0s)
[290/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.003  do=0.15 wd=0.005  test_rmse=0.6100  test_acc=71.48%  (3.78s)
[291/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0007 do=0.3  wd=1e-05  test_rmse=1.7250  test_acc=51.60%  (3.46s)
[292/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0005 do=0.1  wd=0.0001 test_rmse=3.6887  test_acc=2.97%  (3.94s)
[293/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0015 do=0.2  wd=0.005  test_rmse=1.1694  test_acc=66.45%  (3.55s)
[294/10000] base2  hidden=256,128                  bs=4096 lr=0.0015 do=0.05 wd=1e-05  test_rmse=1.9261  test_acc=0.00%  (3.09s)
[295/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0007 do=0.0  wd=0.0001 test_rmse=1.1534  test_acc=57.42%  (3.09s)
[296/10000] tiny2  hidden=64,32                    bs=8192 lr=0.002  do=0.2  wd=0.005  test_rmse=6.2140  test_acc=0.24%  (2.82s)
[297/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.1  wd=0.001  test_rmse=0.7449  test_acc=70.61%  (3.5s)
[298/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0015 do=0.02 wd=0.0    test_rmse=4.7719  test_acc=0.16%  (2.74s)
[299/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.1  wd=0.0    test_rmse=1.2449  test_acc=54.68%  (2.44s)
[300/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0025 do=0.1  wd=0.005  test_rmse=1.6049  test_acc=46.09%  (3.95s)
[301/10000] tiny2  hidden=64,32                    bs=4096 lr=0.003  do=0.05 wd=1e-05  test_rmse=2.9331  test_acc=7.43%  (2.71s)
[302/10000] base3  hidden=256,128,64               bs=4096 lr=0.0007 do=0.1  wd=1e-05  test_rmse=3.0821  test_acc=6.25%  (3.15s)
[303/10000] wide2  hidden=512,256                  bs=8192 lr=0.001  do=0.15 wd=0.0    test_rmse=2.5512  test_acc=0.00%  (3.66s)
[304/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0007 do=0.02 wd=0.005  test_rmse=3.6471  test_acc=0.00%  (5.27s)
[305/10000] wide2  hidden=512,256                  bs=1024 lr=0.0007 do=0.3  wd=0.0005 test_rmse=1.2594  test_acc=68.67%  (3.03s)
[306/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.002  do=0.0  wd=0.001  test_rmse=1.0707  test_acc=66.39%  (4.5s)
[307/10000] small2 hidden=128,64                   bs=2048 lr=0.0025 do=0.3  wd=0.0    test_rmse=1.4672  test_acc=49.72%  (2.33s)
[308/10000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.15 wd=0.001  test_rmse=0.8404  test_acc=62.56%  (2.33s)
[309/10000] base2  hidden=256,128                  bs=1024 lr=0.004  do=0.05 wd=0.0005 test_rmse=0.5332  test_acc=74.89%  (2.52s)
[310/10000] big3   hidden=1024,512,256             bs=1024 lr=0.004  do=0.2  wd=0.0005 test_rmse=0.5364  test_acc=73.49%  (5.04s)
[311/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.002  do=0.15 wd=0.0001 test_rmse=0.7494  test_acc=70.74%  (3.65s)
[312/10000] base2  hidden=256,128                  bs=4096 lr=0.002  do=0.1  wd=0.0    test_rmse=1.3696  test_acc=45.49%  (3.02s)
[313/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.1  wd=0.0005 test_rmse=1.3670  test_acc=55.85%  (5.15s)
[314/10000] wide3  hidden=512,256,128              bs=2048 lr=0.0007 do=0.05 wd=0.001  test_rmse=1.1798  test_acc=64.99%  (3.42s)
[315/10000] small2 hidden=128,64                   bs=4096 lr=0.0005 do=0.02 wd=0.005  test_rmse=7.3268  test_acc=0.09%  (2.81s)
[316/10000] big3   hidden=1024,512,256             bs=8192 lr=0.001  do=0.3  wd=1e-05  test_rmse=2.4131  test_acc=0.00%  (5.44s)
[317/10000] small2 hidden=128,64                   bs=1024 lr=0.002  do=0.0  wd=0.005  test_rmse=0.7712  test_acc=69.34%  (2.13s)
[318/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0025 do=0.3  wd=0.0    test_rmse=0.8282  test_acc=65.16%  (5.39s)
[319/10000] big3   hidden=1024,512,256             bs=1024 lr=0.004  do=0.02 wd=0.0    test_rmse=0.4658  test_acc=75.84%  (5.1s)
[320/10000] wide2  hidden=512,256                  bs=2048 lr=0.001  do=0.02 wd=0.001  test_rmse=1.0650  test_acc=65.50%  (3.16s)
[321/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.002  do=0.05 wd=0.001  test_rmse=0.5341  test_acc=75.48%  (5.4s)
[322/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.3  wd=1e-06  test_rmse=0.7455  test_acc=67.94%  (3.5s)
[323/10000] wide2  hidden=512,256                  bs=8192 lr=0.0025 do=0.15 wd=0.0    test_rmse=1.8196  test_acc=11.11%  (3.67s)
[324/10000] base2  hidden=256,128                  bs=1024 lr=0.0003 do=0.15 wd=0.001  test_rmse=1.5491  test_acc=37.76%  (2.49s)
[325/10000] wide2  hidden=512,256                  bs=4096 lr=0.0007 do=0.1  wd=0.001  test_rmse=2.9401  test_acc=11.43%  (3.49s)
[326/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0015 do=0.1  wd=0.001  test_rmse=0.5788  test_acc=75.08%  (5.18s)
[327/10000] base3  hidden=256,128,64               bs=1024 lr=0.003  do=0.1  wd=0.005  test_rmse=0.6792  test_acc=73.80%  (2.64s)
[328/10000] small2 hidden=128,64                   bs=2048 lr=0.002  do=0.1  wd=0.0005 test_rmse=1.1647  test_acc=57.84%  (2.31s)
[329/10000] base2  hidden=256,128                  bs=8192 lr=0.003  do=0.0  wd=0.0    test_rmse=2.5245  test_acc=7.93%  (2.97s)
[330/10000] base3  hidden=256,128,64               bs=4096 lr=0.0015 do=0.2  wd=1e-06  test_rmse=1.7578  test_acc=37.04%  (3.16s)
[331/10000] base3  hidden=256,128,64               bs=2048 lr=0.001  do=0.0  wd=0.0005 test_rmse=1.0485  test_acc=60.15%  (2.53s)
[332/10000] tiny2  hidden=64,32                    bs=2048 lr=0.001  do=0.2  wd=0.005  test_rmse=3.4336  test_acc=0.56%  (2.17s)
[333/10000] tiny2  hidden=64,32                    bs=1024 lr=0.001  do=0.15 wd=0.0    test_rmse=1.8620  test_acc=19.16%  (2.08s)
[334/10000] base3  hidden=256,128,64               bs=4096 lr=0.0005 do=0.0  wd=0.005  test_rmse=4.0208  test_acc=0.00%  (2.92s)
[335/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0003 do=0.1  wd=0.0    test_rmse=8.5892  test_acc=0.02%  (3.91s)
[336/10000] base2  hidden=256,128                  bs=1024 lr=0.0003 do=0.15 wd=1e-06  test_rmse=1.5491  test_acc=37.76%  (2.5s)
[337/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0025 do=0.05 wd=0.005  test_rmse=0.6366  test_acc=73.46%  (5.01s)
[338/10000] base3  hidden=256,128,64               bs=4096 lr=0.0015 do=0.05 wd=0.0001 test_rmse=1.6037  test_acc=30.54%  (3.19s)
[339/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0015 do=0.15 wd=0.005  test_rmse=8.8166  test_acc=0.02%  (2.83s)
[340/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0005 do=0.1  wd=0.001  test_rmse=3.1531  test_acc=1.44%  (2.08s)
[341/10000] wide2  hidden=512,256                  bs=4096 lr=0.002  do=0.1  wd=0.0    test_rmse=2.3679  test_acc=36.12%  (3.46s)
[342/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.002  do=0.1  wd=0.001  test_rmse=1.8556  test_acc=19.53%  (5.67s)
[343/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.002  do=0.0  wd=0.0005 test_rmse=0.5052  test_acc=76.26%  (4.67s)
[344/10000] base2  hidden=256,128                  bs=4096 lr=0.001  do=0.3  wd=0.005  test_rmse=2.6229  test_acc=10.62%  (3.0s)
[345/10000] wide3  hidden=512,256,128              bs=1024 lr=0.003  do=0.0  wd=0.0001 test_rmse=0.4991  test_acc=75.92%  (3.08s)
[346/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.002  do=0.15 wd=0.001  test_rmse=1.3690  test_acc=51.55%  (5.61s)
[347/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.004  do=0.15 wd=0.001  test_rmse=4.4886  test_acc=2.19%  (5.8s)
